stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
102228,Southbound Fifth at Ocean,48.643965,-123.400392,102228,0,,Southbound Fifth at Ocean
102229,Northbound 9380 block West Saanich,48.637143,-123.457959,102229,0,,Northbound 9380 block West Saanich
102231,Eastbound Ocean at Epco,48.644424,-123.410559,102231,0,,Eastbound Ocean at Epco
102233,Westbound Ocean Ave W at Epco,48.644555,-123.410563,102233,0,,Westbound Ocean at Epco
102234,Southbound West Saanich at Bradley Dyne,48.638739,-123.458087,102234,0,,Southbound West Saanich at Bradley Dyne
102235,Eastbound Sooke at Belvista,48.383897,-123.705529,102235,0,,Eastbound Sooke at Belvista
102236,Westbound 6350 block Sooke,48.383853,-123.705943,102236,0,,Westbound 6350 block Sooke
102237,Westbound 2160 block Phillips,48.386496,-123.707744,102237,0,,Westbound 2160 block Phillips
102238,Southbound 2110 block Phillips,48.385512,-123.707122,102238,0,,Southbound 2110 block Phillips
102239,Northbound Fifth at Bevan,48.647381,-123.400211,102239,0,,Northbound Fifth at Bevan
102240,Southbound Fifth at Bevan,48.647288,-123.400386,102240,0,,Southbound Fifth at Bevan
102241,Westbound Sunriver at De Mamiel,48.393073,-123.711362,102241,0,,Westbound Sunriver at De Mamiel
102242,Eastbound Sunriver at De Mamiel,48.392946,-123.711362,102242,0,,Eastbound Sunriver at De Mamiel
102243,Southbound Fifth at Beacon,48.648593,-123.400402,102243,0,,Southbound Fifth at Beacon
102244,Southbound Willingdon at Kittyhawk,48.644968,-123.437306,102244,0,,Southbound Willingdon at Kittyhawk
102245,Northbound Willingdon at Kittyhawk,48.645607,-123.437110,102245,0,,Northbound Willingdon at Kittyhawk
102246,Eastbound Sooke at Drennan,48.381841,-123.709926,102246,0,,Eastbound Sooke at Drennan
102247,Westbound Sooke at Terrott,48.381859,-123.710190,102247,0,,Westbound Sooke at Terrott
102248,Eastbound Beacon Ave W at Patricia Bay,48.648817,-123.408731,102248,0,,Eastbound Beacon at Patricia Bay
102249,Northbound Fifth at Beacon,48.649306,-123.400214,102249,0,,Northbound Fifth at Beacon
102250,Eastbound Sunriver at Poplar,48.393393,-123.713640,102250,0,,Eastbound Sunriver at Poplar
102251,Westbound Beacon Ave W at Stirling,48.649029,-123.408662,102251,0,,Westbound Beacon at Stirling
102253,Eastbound James White at Fifth,48.650162,-123.400584,102253,0,,Eastbound James White at Fifth
102254,Southbound West Saanich at Ardmore,48.643908,-123.458091,102254,0,,Southbound West Saanich at Ardmore
102255,Westbound Sooke at Charters,48.380761,-123.712941,102255,0,,Westbound Sooke at Charters
102256,Northbound West Saanich at Ardmore,48.643618,-123.457904,102256,0,,Northbound West Saanich at Ardmore
102257,Northbound Galaran at Skylark,48.650903,-123.412312,102257,0,,Northbound Galaran at Skylark
102258,Eastbound Sooke at Dover,48.380418,-123.713760,102258,0,,Eastbound Sooke at Dover
102259,Northbound Fifth at Henry,48.652777,-123.400172,102259,0,,Northbound Fifth at Henry
102260,Eastbound 9740 block West Saanich,48.646394,-123.455680,102260,0,,Eastbound 9740 block West Saanich
102261,Westbound 9730 block West Saanich,48.646486,-123.455838,102261,0,,Westbound 9730 block West Saanich
102262,Eastbound Henry at Resthaven,48.653150,-123.403000,102262,0,,Eastbound Henry at Resthaven
102263,Westbound Henry at Chicory,48.653288,-123.406646,102263,0,,Westbound Henry at Chicory
102264,Westbound Henry at Seventh,48.653286,-123.403561,102264,0,,Westbound Henry at Seventh
102265,Eastbound Henry at Chicory,48.653154,-123.406527,102265,0,,Eastbound Henry at Chicory
102266,Northbound Galaran at Henry Ave W,48.653549,-123.412299,102266,0,,Northbound Galaran at Henry
102267,Southbound McDonald Park at Henry Ave W,48.653129,-123.416909,102267,0,,Southbound McDonald Park at Henry
102268,Eastbound 9850 block West Saanich,48.649541,-123.447539,102268,0,,Eastbound 9850 block West Saanich
102269,Southbound Resthaven at Henry,48.653827,-123.402498,102269,0,,Southbound Resthaven at Henry
102270,Westbound Sooke at Church,48.379218,-123.717759,102270,0,,Westbound Sooke at Church
102271,Northbound Church at Sooke,48.379474,-123.718446,102271,0,,Northbound Church at Sooke
102272,Eastbound Sooke at Church,48.379193,-123.717480,102272,0,,Eastbound Sooke at Church
102273,Westbound 9860 block West Saanich,48.649734,-123.447495,102273,0,,Westbound 9860 block West Saanich
102274,Northbound Resthaven at Mills,48.655165,-123.402816,102274,0,,Northbound Resthaven at Mills
102275,Northbound Church at Country,48.381923,-123.719943,102275,0,,Northbound Church at Country
102276,Eastbound Mills at Bowerbank,48.655262,-123.409850,102276,0,,Eastbound Mills at Bowerbank
102277,Northbound Bowerbank at Mills,48.655731,-123.410065,102277,0,,Northbound Bowerbank at Mills
102278,Northbound 2200 block Church,48.384584,-123.722318,102278,0,,Northbound 2200 block Church
102279,Westbound Mills Rd W at McDonald Park,48.655401,-123.416546,102279,0,,Westbound Mills at McDonald Park
102280,Southbound Resthaven at Malaview,48.656728,-123.403039,102280,0,,Southbound Resthaven at Malaview
102281,Westbound 1920 block Mills,48.655410,-123.420101,102281,0,,Westbound 1920 block Mills
102282,Northbound Church at Arranwood,48.386714,-123.723661,102282,0,,Northbound Church at Arranwood
102283,Southbound McDonald Park at Mills,48.655882,-123.416931,102283,0,,Southbound McDonald Park at Mills
102284,Westbound Mills at Avenger,48.655423,-123.423231,102284,0,,Westbound Mills at Avenger
102285,Westbound Sooke at Anna Marie,48.378642,-123.720675,102285,0,,Westbound Sooke at Anna Marie
102286,Southbound Bowerbank at Malaview,48.656783,-123.410255,102286,0,,Southbound Bowerbank at Malaview
102287,Northbound Resthaven at Amherst,48.657548,-123.402844,102287,0,,Northbound Resthaven at Amherst
102288,Northbound Bowerbank at Malaview,48.657355,-123.410054,102288,0,,Northbound Bowerbank at Malaview
102289,Westbound Mills at Littlewood,48.655418,-123.430094,102289,0,,Westbound Mills at Littlewood
102290,Southbound Sooke at Shields,48.376767,-123.724453,102290,0,,Southbound Sooke at Shields
102291,Southbound Resthaven at Amelia,48.658473,-123.403030,102291,0,,Southbound Resthaven at Amelia
102292,Northbound Otter Point at Ayre,48.378512,-123.724516,102292,0,,Northbound Otter Point at Ayre
102293,Southbound Otter Point at Eustace,48.378141,-123.724521,102293,0,,Southbound Otter Point at Eustace
102294,Northbound Otter Point at Grant Rd W,48.379648,-123.725185,102294,0,,Northbound Otter Point at Grant
102295,Northbound Resthaven at Amelia,48.659018,-123.402860,102295,0,,Northbound Resthaven at Amelia
102296,Northbound Sunriver at De Mamiel,48.394337,-123.714507,102296,0,,Northbound Sunriver at De Mamiel
102297,Westbound Helgesen at Cedar Ridge,48.389030,-123.728212,102297,0,,Westbound Helgesen at Cedar Ridge
102298,Westbound Mills at West Saanich,48.655454,-123.444385,102298,0,,Westbound Mills at West Saanich
102299,Northbound West Coast at Atherly,48.375343,-123.724948,102299,0,,Northbound West Coast at Atherly
102300,Southbound McDonald Park at Glamorgan,48.659390,-123.416917,102300,0,,Southbound McDonald Park at Glamorgan
102301,Southbound Bowerbank at Calvin,48.659830,-123.410250,102301,0,,Southbound Bowerbank at Calvin
102302,Northbound Bowerbank at Piercy,48.660247,-123.410020,102302,0,,Northbound Bowerbank at Piercy
102303,Northbound Resthaven at Ardwell,48.662229,-123.403800,102303,0,,Northbound Resthaven at Ardwell
102304,Southbound 10280 block McDonald Park,48.661131,-123.416911,102304,0,,Southbound 10280 block McDonald Park
102305,Southbound Bowerbank at Vallis,48.662051,-123.410264,102305,0,,Southbound Bowerbank at Vallis
102306,Northbound West Saanich at Tapping,48.658814,-123.447003,102306,0,,Northbound West Saanich at Tapping
102307,Eastbound Ardwell at Resthaven,48.662525,-123.404536,102307,0,,Eastbound Ardwell at Resthaven
102308,Northbound West Coast at Maple Ave S,48.370568,-123.728175,102308,0,,Northbound West Coast at Maple
102309,Eastbound Ardwell at Simister,48.662523,-123.407331,102309,0,,Eastbound Ardwell at Simister
102310,Westbound Ardwell at Simister,48.662649,-123.406599,102310,0,,Westbound Ardwell at Simister
102311,Southbound West Coast at Maple Ave S,48.370631,-123.728355,102311,0,,Southbound West Coast at Maple
102312,Eastbound Ardwell at Devlin,48.662520,-123.409452,102312,0,,Eastbound Ardwell at Devlin
102313,Westbound Helgesen at Otter Point,48.387584,-123.733273,102313,0,,Westbound Helgesen at Otter Point
102314,Northbound Bowerbank at Ardwell,48.662905,-123.410086,102314,0,,Northbound Bowerbank at Ardwell
102315,Northbound Otter Point at Beaton,48.383014,-123.732806,102315,0,,Northbound Otter Point at Beaton
102316,Southbound Otter Point at Rhodonite,48.383224,-123.733237,102316,0,,Southbound Otter Point at Rhodonite
102317,Westbound Quartz at Otter Point,48.384248,-123.733710,102317,0,,Westbound Quartz at Otter Point
102318,Westbound Sunriver at Driftwood,48.395602,-123.719100,102318,0,,Westbound Sunriver at Driftwood
102319,Eastbound Quartz at Gatewood,48.383976,-123.734223,102319,0,,Eastbound Quartz at Gatewood
102320,Westbound Otter Point at Burr,48.391255,-123.736760,102320,0,,Westbound Otter Point at Burr
102321,Northbound Bowerbank at Colinwood,48.664957,-123.410027,102321,0,,Northbound Bowerbank at Colinwood
102322,Southbound Bowerbank at Colinwood,48.664913,-123.410233,102322,0,,Southbound Bowerbank at Colinwood
102323,Northbound Pyrite at Banner,48.378485,-123.734348,102323,0,,Northbound Pyrite at Banner
102324,Northbound Pyrite at Rhodonite,48.383434,-123.735521,102324,0,,Northbound Pyrite at Rhodonite
102325,Southbound Pyrite at Rhodonite,48.383226,-123.735878,102325,0,,Southbound Pyrite at Rhodonite
102326,Southbound Pyrite at Banner,48.378405,-123.734609,102326,0,,Southbound Pyrite at Banner
102327,Northbound Pyrite at Beaton,48.381540,-123.735647,102327,0,,Northbound Pyrite at Beaton
102328,Westbound Dufour at Deerlepe,48.359793,-123.729731,102328,0,,Westbound Dufour at Deerlepe
102329,Southbound Pyrite at Talc,48.381070,-123.735568,102329,0,,Southbound Pyrite at Talc
102330,Northbound Dufour at Whiffin Spit,48.357479,-123.728375,102330,0,,Northbound Dufour at Whiffin Spit
102331,Westbound Grant Rd W at French Rd S,48.377018,-123.735206,102331,0,,Westbound Grant at French
102332,Eastbound 6950 block West Coast,48.367005,-123.732597,102332,0,,Eastbound 6950 block West Coast
102333,Westbound 6960 block West Coast,48.367022,-123.733013,102333,0,,Westbound 6960 block West Coast
102334,Eastbound Resthaven at Shoal Harbour Pier,48.666097,-123.412190,102334,0,,Eastbound Resthaven at Shoal Harbour Pier
102335,Westbound 10460 block Resthaven,48.666210,-123.412931,102335,0,,Westbound 10460 block Resthaven
102336,Westbound Resthaven at McDonald Park,48.666222,-123.416499,102336,0,,Westbound Resthaven at McDonald Park
102337,Eastbound Grant Rd W at French Rd S,48.376470,-123.736562,102337,0,,Eastbound Grant at French
102338,Southbound McDonald Park at Resthaven,48.666483,-123.416955,102338,0,,Southbound McDonald Park at Resthaven
102339,Westbound Grant Rd W at Gaurdian,48.376425,-123.737211,102339,0,,Westbound Grant at Gaurdian
102340,Northbound McDonald Park at White Birch,48.667166,-123.416970,102340,0,,Northbound McDonald Park at White Birch
102341,Westbound 10340 block West Saanich,48.663126,-123.451316,102341,0,,Westbound 10340 block West Saanich
102342,Westbound West Coast at Whiffin Spit,48.365936,-123.736733,102342,0,,Westbound West Coast at Whiffin Spit
102344,Eastbound West Coast at Whiffin Spit,48.365779,-123.736872,102344,0,,Eastbound West Coast at Whiffin Spit
102345,Eastbound Grant Rd W at Maple Ave S,48.375487,-123.740061,102345,0,,Eastbound Grant at Maple
102346,Eastbound Whiffin Spit at Deerlepe,48.358313,-123.734288,102346,0,,Eastbound Whiffin Spit at Deerlepe
102348,Northbound West Saanich at Totem,48.664774,-123.454010,102348,0,,Northbound West Saanich at Totem
102350,Westbound Grant Rd W at Maple Ave S,48.375380,-123.740942,102350,0,,Westbound Grant at Maple
102351,Northbound Whiffin Spit at Wright,48.363323,-123.737179,102351,0,,Northbound Whiffin Spit at Wright
102352,Southbound Whiffin Spit at Wright,48.363340,-123.737351,102352,0,,Southbound Whiffin Spit at Wright
102353,Northbound McDonald Park at Blue Heron,48.669551,-123.417622,102353,0,,Northbound McDonald Park at Blue Heron
102354,Southbound 10580 block McDonald Park,48.669286,-123.417756,102354,0,,Southbound 10580 block McDonald Park
102355,Westbound Otter Point at Pascoe,48.396706,-123.746349,102355,0,,Westbound Otter Point at Pascoe
102356,Eastbound Grant Rd W at Winfield,48.374437,-123.743706,102356,0,,Eastbound Grant at Winfield
102357,Eastbound McDonald Park at Bayfield,48.671213,-123.421347,102357,0,,Eastbound McDonald Park at Bayfield
102358,Westbound Grant Rd W at Winfield,48.374343,-123.744537,102358,0,,Westbound Grant at Winfield
102359,Westbound McDonald Park at Bayfield,48.671477,-123.421668,102359,0,,Westbound McDonald Park at Bayfield
102360,Westbound 7120 block West Coast,48.368207,-123.743927,102360,0,,Westbound 7120 block West Coast
102361,Eastbound 7120 block Grant Rd W,48.373331,-123.747415,102361,0,,Eastbound 7120 block Grant
102362,Eastbound 7120 block West Coast,48.367567,-123.743212,102362,0,,Eastbound 7120 block West Coast
102363,Northbound West Saanich at Towner Park,48.668075,-123.457744,102363,0,,Northbound West Saanich at Towner Park
102364,Westbound 7120 block Grant Rd W,48.373533,-123.747193,102364,0,,Westbound 7120 block Grant
102365,Westbound West Coast at Croce,48.370241,-123.747209,102365,0,,Westbound West Coast at Croce
102366,Southbound McDonald Park at McMicken,48.674090,-123.424194,102366,0,,Southbound McDonald Park at McMicken
102367,Eastbound West Coast at Croce,48.370099,-123.747277,102367,0,,Eastbound West Coast at Croce
102368,Northbound McDonald Park at Marina,48.674294,-123.424039,102368,0,,Northbound McDonald Park at Marina
102369,Eastbound Grant Rd W at West Coast,48.372622,-123.749886,102369,0,,Eastbound Grant at West Coast
102370,Westbound Otter Point at Sarah,48.396840,-123.754310,102370,0,,Westbound Otter Point at Sarah
102371,Southbound West Coast at Ella,48.371943,-123.749653,102371,0,,Southbound West Coast at Ella
102372,Westbound Grant Rd W at West Coast,48.372663,-123.750250,102372,0,,Westbound Grant at West Coast
102373,Westbound McDonald Park Onramp,48.676008,-123.426032,102373,0,,Westbound McDonald Park Onramp
102374,Westbound Wain Rd Offramp,48.676780,-123.427486,102374,0,,Westbound Wain Rd Offramp
102375,Westbound 930 block Downey,48.673544,-123.460438,102375,0,,Westbound 930 block Downey
102376,Westbound Ocean at Canora,48.644501,-123.416596,102376,0,,Westbound Ocean at Canora
102377,Westbound 830 block Downey,48.673522,-123.464313,102377,0,,Westbound 830 block Downey
102378,Westbound Downey at Derrick,48.673511,-123.470551,102378,0,,Westbound Downey at Derrick
102379,Eastbound Ocean at Canora,48.644368,-123.416419,102379,0,,Eastbound Ocean at Canora
102380,Westbound 550 block Downey,48.673555,-123.475973,102380,0,,Westbound 550 block Downey
102382,Westbound Downey at Madrona,48.673560,-123.480216,102382,0,,Westbound Downey at Madrona
102383,Eastbound 920 block Wain,48.677027,-123.460819,102383,0,,Eastbound 920 block Wain
102384,Eastbound 820 block Wain,48.677020,-123.464765,102384,0,,Eastbound 820 block Wain
102385,Southbound Lands End Rd Onramp,48.683690,-123.413417,102385,0,,Southbound Lands End Rd Onramp
102386,Eastbound Lands End at Swartz Bay Passenger,48.683938,-123.413849,102386,0,,Eastbound Lands End at Swartz Bay Passenger
102387,Eastbound Swartz Bay Passenger at Lands End,48.684099,-123.412462,102387,0,,Eastbound Swartz Bay Passenger at Lands End
102388,Eastbound Wain at Derrick,48.677009,-123.471067,102388,0,,Eastbound Wain at Derrick
102389,Northbound West Saanich at Birch,48.679192,-123.457665,102389,0,,Northbound West Saanich at Birch
102391,Westbound Madrona at Cromar,48.675542,-123.482281,102391,0,,Westbound Madrona at Cromar
102392,Westbound Otter Point at Young Lake,48.396090,-123.767930,102392,0,,Westbound Otter Point at Young Lake
102395,Eastbound 550 block Wain,48.677043,-123.475696,102395,0,,Eastbound 550 block Wain
102396,Eastbound Wain at Deep Cove,48.677062,-123.478305,102396,0,,Eastbound Wain at Deep Cove
102399,Northbound West Saanich at Clayton,48.680993,-123.457667,102399,0,,Northbound West Saanich at Clayton
102400,Southbound Lands End at Woodpecker,48.685645,-123.416704,102400,0,,Southbound Lands End at Woodpecker
102401,Westbound Madrona at Wain,48.676683,-123.484757,102401,0,,Westbound Madrona at Wain
102402,Northbound West Saanich at Maple,48.682409,-123.457669,102402,0,,Northbound West Saanich at Maple
102404,Swartz Bay Passenger Loop,48.688190,-123.411845,102404,0,,Swartz Bay Passenger Loop
